"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Centennial_Park","2022_9_26_13-11-07_488.jpg","5_1","5","1",5.91312,6.33984,3.56616,0.9502,47.62494292,-122.3712463,15,2.13677552091659,0.8382,0.789045756997744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,31,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,11,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_40.jpg","5_1","5","1",3.29184,6.33984,3.56616,4.644933333,47.62477732,-122.3706341,9,1.16751847704705,0.5034,0.531360557809926,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_728.jpg","5_1","5","1",5.36448,6.33984,3.56616,4.655333333,47.62505223,-122.3715627,14,2.21082306548203,0.864,0.837732110125981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,2,2,2,0,0,0,0,0,19,0,3,0,0,11,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_144.jpg","5_1","5","1",3.77952,6.33984,3.56616,1.0942,47.62483453,-122.3707876,10,1.870154379227,0.810312714439761,0.812197727205485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,6,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_736.jpg","5_1","5","1",5.334,6.33984,3.56616,4.6156875,47.62505693,-122.3715745,9,1.67502069499536,0.7716,0.762334770998262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,36,0,0,0,0,17,1,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_640.jpg","5_1","5","1",5.4864,6.33984,3.56616,0.832066667,47.62501065,-122.3714519,10,1.65680280519317,0.7516,0.719540315897221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,16,0,17,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_8.jpg","5_1","5","1",3.71856,6.33984,3.56616,0.754133333,47.62476106,-122.3705875,14,2.07266859643536,0.793477236308794,0.785382179150134,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,6,0,3,0,2,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_528.jpg","5_1","5","1",5.45592,6.33984,3.56616,4.5462,47.62496335,-122.371308,11,1.81681830237477,0.767571806685619,0.757672081422691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,6,0,3,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_544.jpg","5_1","5","1",5.7912,6.33984,3.56616,4.415533333,47.62497025,-122.3713305,10,1.65179291046693,0.7448,0.717364546262699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,4,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_56.jpg","5_1","5","1",3.10896,6.33984,3.56616,4.7022,47.62478637,-122.3706541,3,0.580000032886322,0.3394,0.527938781377986,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_680.jpg","5_1","5","1",5.36448,6.33984,3.56616,1.023266667,47.62502854,-122.3714994,13,2.10927596932048,0.8492,0.822346048737575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,19,0,0,0,0,0,0,0,15,0,25,0,0,0,8,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_536.jpg","5_1","5","1",5.82168,6.33984,3.56616,4.561666667,47.62496651,-122.3713181,11,2.03323553332085,0.8364,0.847925076789547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,2,0,0,0,20,0,0,0,0,0,3,0,2,0,0,0,0,23,0,0,0,23,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_448.jpg","5_1","5","1",6.2484,6.33984,3.56616,0.985066667,47.6249281,-122.3712,11,1.63143647733114,0.7352,0.680361855598155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,11,5,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_464.jpg","5_1","5","1",6.12648,6.33984,3.56616,0.79825,47.62493417,-122.3712184,15,2.15812646625188,0.820507793353593,0.796930007196137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,8,0,0,13,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,37,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_320.jpg","5_1","5","1",6.03504,6.33984,3.56616,1.0855,47.62487218,-122.3710204,11,1.86467707270123,0.787,0.777630738862559,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,38,0,0,0,0,0,0,0,3,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_392.jpg","5_1","5","1",5.51688,6.33984,3.56616,0.957133333,47.62490353,-122.3711216,16,1.96108171628096,0.7634,0.707310716714141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,18,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,43,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_248.jpg","5_1","5","1",5.7912,6.33984,3.56616,1.190866667,47.62485381,-122.3709286,12,2.07636510343401,0.8478,0.835590787127216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,17,0,0,0,0,0,0,0,12,0,4,0,0,0,1,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_424.jpg","5_2","5","2",6.97992,6.33984,3.10896,0.9204,47.62475875,-122.3709564,11,1.96970323352093,0.827599208219436,0.821430049871306,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Centennial_Park","2022_9_26_13-33-08_360.jpg","5_2","5","2",6.67512,6.33984,3.10896,1.046866667,47.62475213,-122.3708623,9,1.58116998387657,0.696,0.719621471644688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,2,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_488.jpg","5_2","5","2",6.096,6.33984,3.10896,1.065133333,47.62475355,-122.3710484,8,1.65846058914988,0.768,0.797550955825442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_504.jpg","5_2","5","2",6.096,6.33984,3.10896,1.135333333,47.62475811,-122.3710707,7,1.45682241706097,0.6752,0.748658625254726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,52,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_32.jpg","5_2","5","2",6.27888,6.33984,3.10896,0.8456,47.62448687,-122.3705128,7,1.5738816890911,0.7162,0.808815191110022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_592.jpg","5_2","5","2",6.76656,6.33984,3.10896,1.151133333,47.6247822,-122.3711798,9,1.63769707000072,0.728,0.745348057223248,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,16,0,10,0,0,46,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_120.jpg","5_2","5","2",7.95528,6.33984,3.10896,0.943733333,47.6245312,-122.370608,9,1.72789566258868,0.777,0.786399205803293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,4,0,2,0,0,14,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_280.jpg","5_2","5","2",7.98576,6.33984,3.10896,0.919066667,47.62465794,-122.3708048,5,1.39934637351574,0.72,0.869462787414632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_464.jpg","5_2","5","2",6.03504,6.33984,3.10896,1.113266667,47.62474961,-122.3710067,11,1.88328015411936,0.7872,0.785388826394221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,36,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_304.jpg","5_2","5","2",7.7724,6.33984,3.10896,0.977866667,47.62468407,-122.3708196,8,1.47311608306098,0.700519556906186,0.708419089228618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,45,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_352.jpg","5_2","5","2",7.3152,6.33984,3.10896,1.385266667,47.62473682,-122.3708532,10,1.70960542014653,0.7296,0.742472200201528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_568.jpg","5_2","5","2",7.07136,6.33984,3.10896,1.036933333,47.6247842,-122.3711683,10,1.70499823670165,0.7328,0.7404713258543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,2,46,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_320.jpg","5_2","5","2",7.49808,6.33984,3.10896,0.924066667,47.62470263,-122.3708314,8,1.4428149223091,0.6448,0.693847311111976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_248.jpg","5_2","5","2",8.86968,6.33984,3.10896,0.9306,47.6246205,-122.3707917,7,1.32250848953472,0.656,0.679634920541818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,32,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_272.jpg","5_2","5","2",8.13816,6.33984,3.10896,1.048533333,47.62464817,-122.370801,3,0.364364364991257,0.1678,0.331658737800021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_256.jpg","5_2","5","2",8.74776,6.33984,3.10896,0.899266667,47.62463065,-122.3707947,4,0.873102479049821,0.5386,0.629810308356519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,41,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_440.jpg","5_2","5","2",6.46176,6.33984,3.10896,1.0814,47.6247523,-122.3709725,11,2.03864818843981,0.832,0.85018232929776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,2,0,0,32,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_160.jpg","5_2","5","2",8.44296,6.33984,3.10896,1.0868125,47.62455655,-122.3706693,7,1.26333769202533,0.6088,0.649227145785044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,2,58,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_496.jpg","5_2","5","2",6.06552,6.33984,3.10896,1.1136,47.62475434,-122.3710617,9,1.83147402545252,0.7976,0.833539750257522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,32,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_400.jpg","5_2","5","2",7.0104,6.33984,3.10896,1.193533333,47.62477014,-122.3709193,11,2.00041679136845,0.8184,0.834238598349602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,8,0,2,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,14,0,0,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_8.jpg","5_2","5","2",6.18744,6.33984,3.10896,0.9999375,47.62447761,-122.370487,11,1.95458815004359,0.8314,0.815126570462173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,1,1,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_264.jpg","5_2","5","2",8.47344,6.33984,3.10896,0.934333333,47.6246388,-122.3707976,7,1.30314914662821,0.673659445152436,0.669686186312794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-33-08_376.jpg","5_2","5","2",6.858,6.33984,3.10896,0.8242,47.62477411,-122.3708766,8,1.67094598679805,0.765415155376924,0.803555162915622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-33-08_240.jpg","5_2","5","2",8.86968,6.33984,3.10896,1.008571429,47.62461254,-122.3707849,5,1.03458159298051,0.5344,0.642821686371122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_480.jpg","5_2","5","2",6.18744,6.33984,3.10896,1.232,47.62475236,-122.3710352,11,1.93030231779115,0.805074971164937,0.804998591760208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,32,0,0,0,0,0,0,0,26,0,4,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Centennial_Park","2022_9_26_13-33-08_168.jpg","5_2","5","2",8.65632,6.33984,3.10896,1.057857143,47.62456063,-122.3706791,7,1.81447540841638,0.8192,0.932455904655852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_0.jpg","5_2","5","2",6.18744,6.33984,3.10896,0.9906,47.6244735,-122.3704757,9,1.42633853086952,0.6536,0.649154640623364,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_72.jpg","5_2","5","2",6.79704,6.33984,3.10896,0.696466667,47.62450877,-122.3705573,9,1.67964555296184,0.7668,0.764439634567597,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,15,0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_288.jpg","5_2","5","2",7.89432,6.33984,3.10896,0.9704,47.62466683,-122.3708088,8,1.50351371991837,0.6808,0.723037262544916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,14,0,0,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_368.jpg","5_2","5","2",6.858,6.33984,3.10896,0.8832,47.62476381,-122.3708684,10,2.01191972911483,0.844,0.873765636386855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,20,0,0,0,0,18,4,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_136.jpg","5_2","5","2",7.95528,6.33984,3.10896,1.1562,47.62454049,-122.3706295,5,1.07262962815596,0.5856,0.666462259816983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,0,56,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
