"key","site","transect","richness","Shannon","Simpson","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"5_2","5","2",9,1.42633853086952,0.6536,"2022_9_26_13-33-08_0.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.26,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.02,0,0.01,0,0,0
"5_2","5","2",9,1.58116998387657,0.696,"2022_9_26_13-33-08_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0.04,0,0.02,0.18,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"5_2","5","2",9,1.67964555296184,0.7668,"2022_9_26_13-33-08_72.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.37,0.15,0,0,0,0,0.02,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.02,0,0,0
"5_2","5","2",9,1.69282878253846,0.7336,"2022_9_26_13-33-08_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.08,0.08,0,0,0.46,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0
"5_2","5","2",8,1.50351371991837,0.6808,"2022_9_26_13-33-08_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0.14,0,0,0.52,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",7,1.43174570787001,0.6946,"2022_9_26_13-33-08_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.09,0,0,0.45,0,0,0,0,0,0,0,0.09,0,0,0,0.01,0,0,0,0,0,0.29,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",9,1.63769707000072,0.728,"2022_9_26_13-33-08_592.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.14,0.16,0,0.1,0,0,0.46,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0
"5_2","5","2",7,1.49799937429481,0.7336,"2022_9_26_13-33-08_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.02,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
"5_2","5","2",10,2.00789262640469,0.848,"2022_9_26_13-33-08_600.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.12,0,0,0,0.02,0.22,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0.02,0,0,0
"5_2","5","2",7,1.59190452523904,0.752,"2022_9_26_13-33-08_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.32,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.1,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"5_2","5","2",7,1.43842613718742,0.6964,"2022_9_26_13-33-08_528.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.13,0,0,0.45,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"5_2","5","2",7,1.00005305124264,0.4744,"2022_9_26_13-33-08_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.18,0,0,0.7,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"5_2","5","2",11,1.95458815004359,0.8314,"2022_9_26_13-33-08_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.16,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0.09,0,0.17,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0
"5_2","5","2",7,1.6419876030498,0.7824,"2022_9_26_13-33-08_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.06,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0
"5_2","5","2",9,1.36742073161805,0.5888,"2022_9_26_13-33-08_576.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0,0.02,0,0.02,0.62,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"5_2","5","2",11,2.04097079986205,0.8344,"2022_9_26_13-33-08_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,0.04,0.08,0,0,0.3,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0
"5_2","5","2",9,1.83075227828796,0.7904,"2022_9_26_13-33-08_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0,0.36,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.08,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.06,0,0.04,0,0,0
"5_2","5","2",8,1.4428149223091,0.6448,"2022_9_26_13-33-08_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0,0.16,0,0,0.56,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"5_2","5","2",7,1.63155391064445,0.7608,"2022_9_26_13-33-08_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0
"5_2","5","2",10,1.47808872453297,0.6152,"2022_9_26_13-33-08_552.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0.04,0,0,0
"5_2","5","2",9,1.83147402545252,0.7976,"2022_9_26_13-33-08_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0,0.32,0,0,0,0,0,0,0,0.26,0,0.1,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.06,0,0,0.08,0,0,0
"5_2","5","2",8,1.42160763946681,0.6964,"2022_9_26_13-33-08_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0.03,0,0,0
"5_2","5","2",5,1.03458159298051,0.5344,"2022_9_26_13-33-08_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.22,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",7,1.35054083785907,0.7016,"2022_9_26_13-33-08_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.01,0.37,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0
"5_2","5","2",9,1.68771360447884,0.747,"2022_9_26_13-33-08_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.03,0,0.01,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.01,0,0,0,0,0
"5_2","5","2",9,1.72789566258868,0.777,"2022_9_26_13-33-08_120.jpg",0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.28,0.04,0,0.02,0,0,0.14,0,0,0,0,0,0,0,0.02,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"5_2","5","2",5,0.688492021269253,0.3392,"2022_9_26_13-33-08_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.14,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",7,1.38383972732597,0.6418,"2022_9_26_13-33-08_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.01,0,0.07,0,0,0
"5_2","5","2",3,0.364364364991257,0.1678,"2022_9_26_13-33-08_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.91,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",7,1.2774468222556,0.6258,"2022_9_26_13-33-08_96.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.2,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"5_2","5","2",5,1.39934637351574,0.72,"2022_9_26_13-33-08_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.28,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
"5_2","5","2",8,1.32841424481095,0.6016,"2022_9_26_13-33-08_560.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.04,0,0,0,0.02,0.6,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.02,0,0,0
"5_3","5","3",10,2.00783566903195,0.8376,"2022_9_26_13-51-04_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.04,0,0,0,0.28,0,0,0,0,0.02,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.14,0,0,0.12,0.06,0,0
"5_3","5","3",8,1.41217198721288,0.6128,"2022_9_26_13-51-04_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0.04,0.04,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_3","5","3",7,1.45483847584342,0.708,"2022_9_26_13-51-04_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.06,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.04,0,0.42,0,0,0
"5_3","5","3",7,1.62871323443917,0.7664,"2022_9_26_13-51-04_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.04,0.06,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"5_3","5","3",7,1.82473730983672,0.8224,"2022_9_26_13-51-04_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.22,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
"5_3","5","3",8,1.70320901089224,0.756,"2022_9_26_13-51-04_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.42,0,0,0.08,0,0,0
"5_3","5","3",11,2.26725124769081,0.884,"2022_9_26_13-51-04_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0.06,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.2,0,0,0.12,0,0,0,0,0,0,0.14,0,0,0.12,0.04,0,0
"5_3","5","3",12,2.13774038447288,0.8448,"2022_9_26_13-51-04_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.3,0,0.02,0,0.16,0,0,0,0.06,0,0,0,0,0.06,0,0,0,0,0.02,0,0,0.12,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"5_3","5","3",8,1.51498329128259,0.7008,"2022_9_26_13-51-04_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0.02,0,0.48,0,0,0,0,0.02,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"5_3","5","3",9,1.66237548746525,0.748,"2022_9_26_13-51-04_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.02,0,0,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.16,0.02,0,0.18,0,0,0
"5_3","5","3",9,1.91657261328445,0.8328,"2022_9_26_13-51-04_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.2,0,0,0,0,0,0.04,0,0,0,0,0,0,0.18,0,0,0,0.02,0,0,0,0,0,0.22,0,0,0.1,0,0,0
"5_3","5","3",9,1.83072892266244,0.812,"2022_9_26_13-51-04_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0.16,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0.22,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0
"5_3","5","3",10,1.93553802891945,0.8184,"2022_9_26_13-51-04_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0.04,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0.14,0.04,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0
"5_3","5","3",4,0.776626522501707,0.4312,"2022_9_26_13-51-04_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"5_3","5","3",15,2.24042299553614,0.8392,"2022_9_26_13-51-04_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0.06,0,0.02,0,0,0,0.1,0,0.02,0,0,0.1,0.02,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0.06,0,0,0
"5_3","5","3",8,1.56953492308559,0.7088,"2022_9_26_13-51-04_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.06,0,0,0.04,0,0,0
"5_3","5","3",13,1.8318174429851,0.7304,"2022_9_26_13-51-04_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.14,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0.1,0.06,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.04,0,0
"5_3","5","3",9,1.87966890731198,0.8128,"2022_9_26_13-51-04_32.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.12,0.04,0.12,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.2,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.1,0,0,0
"5_3","5","3",13,2.00277994976436,0.788,"2022_9_26_13-51-04_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0.06,0,0.02,0,0.02,0,0,0,0.18,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.04,0,0,0.08,0,0,0
"5_3","5","3",10,2.03163024753991,0.8392,"2022_9_26_13-51-04_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0.1,0,0,0,0.04,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.2,0,0,0.12,0,0,0
"5_3","5","3",10,1.65046605212975,0.68,"2022_9_26_13-51-04_48.jpg",0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0,0,0,0.02,0,0.54,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.06,0,0,0.04,0,0,0
"5_3","5","3",11,2.12379036022258,0.8536,"2022_9_26_13-51-04_16.jpg",0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.2,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.16,0,0,0.24,0,0,0
"5_3","5","3",7,1.05463049751577,0.4648,"2022_9_26_13-51-04_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.02,0,0,0.08,0,0,0
"5_3","5","3",11,1.77574642537797,0.7392,"2022_9_26_13-51-04_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.14,0.14,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0
"5_3","5","3",5,1.21428346141092,0.6576,"2022_9_26_13-51-04_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.42,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_3","5","3",7,1.66305136219569,0.7648,"2022_9_26_13-51-04_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.02,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_3","5","3",10,1.94973893277458,0.8208,"2022_9_26_13-51-04_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.08,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.18,0,0,0,0,0.02,0.08,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.12,0,0,0.04,0,0,0
"5_3","5","3",9,1.85655249201774,0.8016,"2022_9_26_13-51-04_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0.06,0,0,0,0.1,0,0,0,0,0,0.08,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
"5_3","5","3",11,2.03050583698676,0.8384,"2022_9_26_13-51-04_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.24,0,0,0,0,0,0.12,0,0,0.2,0,0,0
"5_3","5","3",11,1.9609200982632,0.8168,"2022_9_26_13-51-04_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.24,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0.02,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0.12,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0
"5_3","5","3",12,2.05783307592883,0.8232,"2022_9_26_13-51-04_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0.08,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0.06,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.08,0,0,0,0,0,0,0.16,0,0,0.02,0,0,0
"5_3","5","3",10,2.08000403800545,0.8584,"2022_9_26_13-51-04_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.02,0,0.2,0,0,0,0.18,0,0,0,0,0.1,0.08,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
"5_3","5","3",10,2.00321621490017,0.8392,"2022_9_26_13-51-04_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.06,0,0.1,0,0,0,0.2,0,0,0,0,0.04,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0.02,0,0,0,0,0
"5_3","5","3",9,1.84488624256672,0.7928,"2022_9_26_13-51-04_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0.22,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"5_3","5","3",9,1.45714247896802,0.6664,"2022_9_26_13-51-04_120.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.02,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0.02,0,0,0
