site,transect,photo,path,row,column,patch_size,label,long_label
Centennial,5,2024_10_08_11-40-30.jpg,,1223,3887,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-30.jpg,,1834,958,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-30.jpg,,636,2881,224,SU_cob,cobble
Centennial,5,2024_10_08_11-40-30.jpg,,3290,2285,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-30.jpg,,1369,3120,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-30.jpg,,1534,725,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-30.jpg,,2757,3591,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-30.jpg,,1738,3820,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-30.jpg,,2117,3457,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-30.jpg,,2704,279,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-30.jpg,,167,1577,224,SU_cob,cobble
Centennial,5,2024_10_08_11-40-30.jpg,,1440,2540,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-30.jpg,,2364,1474,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-30.jpg,,1641,3136,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-30.jpg,,3110,2559,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-30.jpg,,1037,3899,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-30.jpg,,428,1611,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,163,4193,224,unknown,unknown_area
Centennial,5,2024_10_08_11-40-39.jpg,,2212,2160,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,355,2838,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,666,3915,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,3047,1802,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-39.jpg,,409,3045,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1887,713,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-39.jpg,,883,4109,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1313,2800,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-39.jpg,,2941,2767,224,unknown,unknown_area
Centennial,5,2024_10_08_11-40-39.jpg,,335,3591,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1115,3712,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1858,3683,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-39.jpg,,3174,1459,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-40-39.jpg,,3761,2299,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1695,1305,224,unknown,unknown_area
Centennial,5,2024_10_08_11-40-39.jpg,,916,3074,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,2245,796,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,825,939,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-39.jpg,,2159,539,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-40-39.jpg,,3630,1936,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,374,4230,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-39.jpg,,3655,3399,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,3537,2984,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,3624,1415,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,515,3862,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,2888,3139,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1321,3343,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-39.jpg,,2671,3004,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-39.jpg,,1824,2086,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-39.jpg,,3766,1790,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1465,3712,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1718,1008,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-39.jpg,,2996,3555,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,3868,611,224,SU_bould,boulder
Centennial,5,2024_10_08_11-40-39.jpg,,2515,3811,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-40-39.jpg,,2303,4122,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-39.jpg,,916,1858,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,3010,398,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,2072,2118,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1564,1537,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-39.jpg,,1087,1438,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-39.jpg,,3596,2163,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1979,3300,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-39.jpg,,505,3430,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,346,2683,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,3427,3155,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,3476,143,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-39.jpg,,1469,1982,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-39.jpg,,3505,1098,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3682,1595,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,1249,1264,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2461,1271,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,1687,2322,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,1078,1967,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,824,4264,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,1793,1494,224,BR_filam,brown_algae_filamentous
Centennial,5,2024_10_08_11-40-48.jpg,,599,3928,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3863,559,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-48.jpg,,894,3024,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-48.jpg,,1019,680,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,179,2504,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2553,1508,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-48.jpg,,685,2498,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-48.jpg,,526,2613,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-48.jpg,,2156,1186,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3060,3703,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3611,276,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,2936,2377,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,985,4399,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3871,2098,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2267,427,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2215,2195,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,2889,3170,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-48.jpg,,2615,3560,224,SU_bould,boulder
Centennial,5,2024_10_08_11-40-48.jpg,,1423,4160,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-48.jpg,,2625,4097,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,3282,2163,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,3347,3262,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-48.jpg,,1254,3429,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,2579,3343,224,SU_cob,cobble
Centennial,5,2024_10_08_11-40-48.jpg,,1504,2917,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,3493,884,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-48.jpg,,2771,251,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,1973,2669,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,493,2331,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,658,152,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3533,1151,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,511,1110,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-48.jpg,,603,289,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,1661,4316,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-48.jpg,,272,757,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-48.jpg,,1903,723,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-48.jpg,,1975,2174,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2585,2657,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,954,2292,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,2751,3553,224,SU_bould,boulder
Centennial,5,2024_10_08_11-40-48.jpg,,3731,277,224,SU_peb,pebble
Centennial,5,2024_10_08_11-40-48.jpg,,2954,2665,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-48.jpg,,3309,2382,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,3080,2331,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,436,2743,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,3843,1967,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-57.jpg,,1182,4331,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-57.jpg,,154,1614,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-57.jpg,,343,4085,224,unknown,unknown_area
Centennial,5,2024_10_08_11-40-57.jpg,,2555,3427,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,1699,3813,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-57.jpg,,1355,1824,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2633,3550,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,3078,1880,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2854,379,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-57.jpg,,3313,3978,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,750,4110,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,1750,2838,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,977,900,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-57.jpg,,1831,575,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-40-57.jpg,,2106,3910,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2234,2005,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,3445,1883,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2816,619,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-57.jpg,,1278,2264,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,1690,2247,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,789,4408,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,419,3873,224,unknown,unknown_area
Centennial,5,2024_10_08_11-40-57.jpg,,2522,3910,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2999,2534,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,487,853,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2433,1066,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-57.jpg,,1216,3918,224,SU_silt,silt
Centennial,5,2024_10_08_11-40-57.jpg,,1396,3839,224,RE_branch,red_algae_branching
Centennial,5,2024_10_08_11-40-57.jpg,,1089,3425,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,921,2098,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-57.jpg,,1365,2001,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,618,2858,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,240,1814,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-40-57.jpg,,992,706,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,3274,3714,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,768,2471,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,494,3399,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,744,3440,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2978,319,224,BR_sarg,brown_algae_sargassum
Centennial,5,2024_10_08_11-40-57.jpg,,1916,4392,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,2078,2224,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,761,498,224,SU_shell,shell_hash
Centennial,5,2024_10_08_11-40-57.jpg,,3719,2483,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,374,1242,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-40-57.jpg,,1413,3436,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,429,624,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-40-57.jpg,,1739,2583,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1149,785,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,766,1062,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1783,3970,224,RE_fil,red_algae_filamentous
Centennial,5,2024_10_08_11-41-06.jpg,,1233,4150,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,805,3618,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-06.jpg,,3364,1955,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1870,398,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,2582,3813,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3334,1258,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1113,2305,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,3157,2144,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3366,573,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,923,2516,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,666,2866,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,898,1943,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,3478,412,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3244,3317,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-06.jpg,,234,168,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-06.jpg,,551,1025,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3174,3618,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1217,323,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-06.jpg,,3532,2508,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,247,3309,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,1695,2004,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,1619,3156,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,2300,2652,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,1685,250,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1292,2276,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,2897,2756,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3365,3043,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1157,1376,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,970,303,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-06.jpg,,2850,190,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,485,3790,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3309,2074,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,2452,420,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,155,1378,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,2388,2058,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,736,645,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,3316,2353,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,638,3628,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,809,2847,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,1941,4470,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,1742,1237,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,3441,1439,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-06.jpg,,939,688,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,2042,687,224,KE_sugar,kelp_sugar
Centennial,5,2024_10_08_11-41-06.jpg,,3755,1524,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,2544,2743,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-06.jpg,,626,424,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,504,1578,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,2127,3789,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-15.jpg,,1341,311,224,SU_peb,pebble
Centennial,5,2024_10_08_11-41-15.jpg,,2421,2219,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3257,3129,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1199,2576,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,3517,4060,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,3702,1446,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2216,778,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1526,4353,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1372,2365,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,1499,1532,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,730,3668,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-15.jpg,,667,2917,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,2700,3595,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,164,2186,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,1776,2046,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,927,708,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2670,2332,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3478,1814,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1166,3230,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-15.jpg,,995,2064,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,721,1293,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1528,815,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3195,2498,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2670,1009,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1408,926,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3611,3637,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,3594,1995,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2093,3017,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-15.jpg,,1177,1542,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,556,4440,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-15.jpg,,2791,3812,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2116,4289,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2667,3202,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-15.jpg,,3521,3469,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2618,253,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3204,2822,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,137,4200,224,unknown,unknown_area
Centennial,5,2024_10_08_11-41-15.jpg,,270,4338,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-15.jpg,,3374,2959,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2865,734,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,230,2990,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-15.jpg,,3178,2940,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,3901,2397,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1241,4167,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,1961,3245,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-15.jpg,,3391,3384,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,758,377,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-15.jpg,,2866,1781,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,2154,1042,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,2410,2948,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,3339,1294,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,3052,4256,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,887,2675,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-24.jpg,,3525,1630,224,RE_fil,red_algae_filamentous
Centennial,5,2024_10_08_11-41-24.jpg,,2550,2421,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,3867,2947,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,1719,1809,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-24.jpg,,3462,1263,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,3139,2554,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,3359,4018,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,2720,2627,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,1698,3689,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,2464,971,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-24.jpg,,1145,4459,224,SU_peb,pebble
Centennial,5,2024_10_08_11-41-24.jpg,,576,3896,224,unknown,unknown_area
Centennial,5,2024_10_08_11-41-24.jpg,,2685,3830,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,680,916,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-24.jpg,,1106,4064,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-24.jpg,,2848,640,224,RE_bush,red_algae_bushy
Centennial,5,2024_10_08_11-41-24.jpg,,2472,3331,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,177,1342,224,RE_leaf,red_algae_flat_leaf
Centennial,5,2024_10_08_11-41-24.jpg,,1881,137,224,SU_sand,sand_fine_shell
Centennial,5,2024_10_08_11-41-24.jpg,,3598,3039,224,GR_ulva,green_algae_ulva
Centennial,5,2024_10_08_11-41-24.jpg,,1032,3938,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-24.jpg,,3259,2759,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-24.jpg,,1543,680,224,SU_silt,silt
Centennial,5,2024_10_08_11-41-24.jpg,,3337,1822,224,SU_cob,cobble
