"key","sum","original_data_pts","SU","site","transect","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"6_1",1,100,901,6,1,"2022_8_15_09-59-38_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.23,0,0.07,0,0,0.05,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
"6_1",1,100,892,6,1,"2022_8_15_09-59-38_696.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.28,0,0,0,0,0,0,0.03,0.31,0,0,0,0,0
"6_1",1,100,862,6,1,"2022_8_15_09-59-38_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
"6_1",1,100,816,6,1,"2022_8_15_09-59-38_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"6_1",1,100,864,6,1,"2022_8_15_09-59-38_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.12,0,0,0,0,0,0,0,0.58,0,0,0,0,0
"6_1",1,100,812,6,1,"2022_8_15_09-59-38_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.15,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,0,0,0,0,0
"6_1",1,100,846,6,1,"2022_8_15_09-59-38_360.jpg",0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.42,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.2,0.09,0,0,0,0,0
"6_1",1,100,898,6,1,"2022_8_15_09-59-38_736.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.3,0,0,0.21,0,0,0,0,0,0,0,0.22,0,0,0.06,0,0
"6_1",1,100,838,6,1,"2022_8_15_09-59-38_304.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.02,0.07,0,0,0,0,0,0,0.57,0.15,0,0,0,0,0
"6_1",1,100,857,6,1,"2022_8_15_09-59-38_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.13,0,0,0,0,0,0,0.39,0.23,0,0,0,0,0
"6_1",1,100,884,6,1,"2022_8_15_09-59-38_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.36,0,0.05,0,0,0.09,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
"6_1",1,100,847,6,1,"2022_8_15_09-59-38_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.09,0,0,0,0,0,0,0.17,0.41,0,0,0,0,0
"6_1",1,100,821,6,1,"2022_8_15_09-59-38_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0.06,0,0,0,0,0,0,0.74,0,0,0,0,0,0
"6_1",1,100,814,6,1,"2022_8_15_09-59-38_128.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0.06,0,0,0.01,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0.72,0.01,0,0,0,0,0
"6_1",1,100,825,6,1,"2022_8_15_09-59-38_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0.05,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.71,0.03,0,0.01,0,0,0
"6_1",1,100,856,6,1,"2022_8_15_09-59-38_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.35,0,0,0,0,0,0,0.26,0.25,0,0,0,0,0
"6_1",1,100,817,6,1,"2022_8_15_09-59-38_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.01,0,0,0
"6_1",1,100,893,6,1,"2022_8_15_09-59-38_704.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.07,0.01,0,0,0,0,0,0,0.59,0,0,0.04,0,0
"6_1",1,100,840,6,1,"2022_8_15_09-59-38_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.23,0.02,0.16,0,0,0.09,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"6_1",1,100,871,6,1,"2022_8_15_09-59-38_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0.05,0,0,0,0,0,0,0,0.22,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.14,0,0,0,0,0,0,0.08,0.33,0,0,0,0,0
"6_1",1,100,831,6,1,"2022_8_15_09-59-38_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0.06,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.08,0,0,0,0,0,0,0.54,0.04,0,0,0,0,0
"6_1",1,100,852,6,1,"2022_8_15_09-59-38_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.07,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0.18,0,0,0,0,0,0,0.32,0.21,0,0,0,0,0
"6_1",1,100,861,6,1,"2022_8_15_09-59-38_472.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.13,0,0,0,0,0,0,0.03,0.42,0,0,0,0,0
"6_1",1,100,872,6,1,"2022_8_15_09-59-38_552.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.03,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.12,0,0,0,0,0,0,0.08,0.46,0,0.02,0,0,0
"6_1",1,100,873,6,1,"2022_8_15_09-59-38_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.35,0.01,0.04,0,0,0.08,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0
"6_1",1,100,845,6,1,"2022_8_15_09-59-38_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.15,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.23,0,0,0,0,0,0,0.31,0.09,0,0,0,0,0
"6_1",1,100,899,6,1,"2022_8_15_09-59-38_744.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.1,0.04,0,0,0,0,0,0.09,0.3,0,0.01,0.03,0,0
"6_1",1,100,811,6,1,"2022_8_15_09-59-38_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12,0,0.18,0,0,0.16,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.11,0,0,0,0,0
"6_1",1,100,810,6,1,"2022_8_15_09-59-38_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0.03,0,0,0.7,0,0,0,0,0,0,0,0.02,0,0,0,0.09,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
"6_1",1,100,850,6,1,"2022_8_15_09-59-38_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.26,0,0,0,0,0,0,0.25,0.13,0,0.03,0,0,0
"6_1",1,100,875,6,1,"2022_8_15_09-59-38_568.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0
"6_1",1,100,858,6,1,"2022_8_15_09-59-38_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.45,0,0,0,0,0,0,0.37,0.08,0,0,0,0,0
"6_2",1,100,942,6,2,"2022_8_15_10-21-13_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.03,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.77,0.01,0,0,0,0,0
"6_2",1,100,905,6,2,"2022_8_15_10-21-13_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0.08,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0
"6_2",1,100,910,6,2,"2022_8_15_10-21-13_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.11,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0
"6_2",1,100,929,6,2,"2022_8_15_10-21-13_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0.22,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.15,0,0,0,0,0,0,0.09,0.27,0,0.08,0,0,0
"6_2",1,100,920,6,2,"2022_8_15_10-21-13_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.02,0,0,0,0,0,0,0,0.17,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.09,0,0,0,0,0,0,0.26,0.22,0,0,0,0,0
"6_2",1,100,925,6,2,"2022_8_15_10-21-13_248.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.24,0,0,0,0,0,0,0.3,0.17,0,0,0,0,0
"6_2",1,100,947,6,2,"2022_8_15_10-21-13_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0.02,0,0.01,0.03,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.63,0.06,0,0,0,0,0
"6_2",1,100,914,6,2,"2022_8_15_10-21-13_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.01,0,0,0,0,0
"6_2",1,100,941,6,2,"2022_8_15_10-21-13_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0.01,0,0,0,0.06,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.44,0.02,0,0,0,0,0
"6_2",1,100,924,6,2,"2022_8_15_10-21-13_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.01,0,0,0,0,0,0,0.19,0.17,0,0,0,0,0
"6_2",1,100,944,6,2,"2022_8_15_10-21-13_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.8,0,0,0,0,0,0
"6_2",1,100,915,6,2,"2022_8_15_10-21-13_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.06,0,0,0,0,0,0,0.33,0.06,0,0.01,0,0,0
"6_2",1,100,949,6,2,"2022_8_15_10-21-13_424.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.08,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0.51,0.12,0,0,0,0,0
"6_2",1,100,934,6,2,"2022_8_15_10-21-13_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.24,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0
"6_2",1,100,916,6,2,"2022_8_15_10-21-13_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.01,0.02,0,0,0.02,0,0,0,0,0,0,0,0.28,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.08,0,0,0,0,0,0,0.37,0.04,0,0.02,0.01,0,0
"6_2",1,100,907,6,2,"2022_8_15_10-21-13_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0,0.01,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.7,0.02,0,0,0,0,0
"6_2",1,100,933,6,2,"2022_8_15_10-21-13_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.03,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.12,0.17,0,0,0.01,0,0
"6_2",1,100,958,6,2,"2022_8_15_10-21-13_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.03,0,0,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0
"6_2",1,100,937,6,2,"2022_8_15_10-21-13_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0.13,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.62,0.07,0,0,0.01,0,0
"6_2",1,100,953,6,2,"2022_8_15_10-21-13_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.09,0,0.05,0,0,0.08,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0
"6_2",1,100,948,6,2,"2022_8_15_10-21-13_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0.03,0,0,0,0,0,0,0,0.05,0,0.1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.64,0.05,0,0,0,0,0
"6_2",1,100,956,6,2,"2022_8_15_10-21-13_8.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0.37,0.11,0,0.03,0,0,0.17,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"6_2",1,100,913,6,2,"2022_8_15_10-21-13_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0,0,0,0,0.03,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.02,0,0,0,0,0
"6_2",1,100,928,6,2,"2022_8_15_10-21-13_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0.26,0,0,0,0,0,0,0.28,0.08,0,0.02,0,0,0
"6_2",1,100,946,6,2,"2022_8_15_10-21-13_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.03,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.38,0.22,0,0.02,0,0,0
"6_2",1,100,922,6,2,"2022_8_15_10-21-13_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.1,0,0,0,0,0,0,0.09,0.29,0,0,0,0,0
"6_2",1,100,945,6,2,"2022_8_15_10-21-13_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.01,0,0,0
"6_2",1,100,926,6,2,"2022_8_15_10-21-13_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0.01,0,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0.11,0,0,0,0,0,0,0.37,0.3,0,0,0,0,0
"6_2",1,100,950,6,2,"2022_8_15_10-21-13_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0.06,0,0,0,0,0,0,0,0.11,0,0,0,0,0
"6_2",1,100,959,6,2,"2022_8_15_10-21-13_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"6_2",1,100,923,6,2,"2022_8_15_10-21-13_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.16,0,0.04,0,0,0.07,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,0,0,0,0,0
"6_2",1,100,930,6,2,"2022_8_15_10-21-13_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.19,0,0,0,0.01,0,0.01,0.04,0.02,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.32,0.21,0,0.03,0.02,0,0
"6_2",1,100,911,6,2,"2022_8_15_10-21-13_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.03,0,0,0,0,0
"6_2",1,100,931,6,2,"2022_8_15_10-21-13_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.02,0,0,0.08,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.28,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.02,0,0,0,0,0,0,0.21,0.04,0,0.09,0.02,0,0
"6_2",1,100,908,6,2,"2022_8_15_10-21-13_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.08,0,0.01,0,0,0.11,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.01,0,0,0
"6_2",1,100,939,6,2,"2022_8_15_10-21-13_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.58,0.08,0,0,0,0,0
"6_2",1,100,943,6,2,"2022_8_15_10-21-13_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.02,0,0
"6_2",1,100,919,6,2,"2022_8_15_10-21-13_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.23,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.26,0,0,0,0,0,0,0.26,0.06,0,0,0,0,0
"6_2",1,100,951,6,2,"2022_8_15_10-21-13_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.22,0,0,0,0.11,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.03,0,0,0,0,0,0,0.2,0.14,0,0.01,0,0,0
